StockNumber,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
JNJ3423,09/08/2023,163.8481706,165.0320447,162.9484292,163.9144745,42974400,0,0,
SPY3422,08/08/2023,437.7530517,440.3126934,435.0078164,438.4076233,71361300,0,0,0
PG3422,08/08/2023,151.5728173,151.9101229,150.8500324,151.3897095,4625500,0,0,
JNJ3422,08/08/2023,163.8386943,164.3690675,162.3233298,164.018631,27378700,0,0,
SPY3421,07/08/2023,438.3685732,440.4787953,437.6651659,440.3224792,58357500,0,0,0
PG3421,07/08/2023,150.0212343,151.4475258,149.847773,151.2258759,4107400,0,0,
JNJ3421,07/08/2023,160.5238425,164.1701656,160.400715,163.9428711,17736400,0,0,
SPY3420,04/08/2023,440.3322494,442.4619997,435.9847967,436.5123596,100052300,0,0,0
PG3420,04/08/2023,151.7173633,152.0064802,149.5200983,149.6453857,4782800,0,0,
JNJ3420,04/08/2023,161.3288882,163.5450971,159.0084979,160.0976563,23414300,0,0,
SPY3419,03/08/2023,437.7140245,440.4006452,437.0594529,438.495575,64276100,0,0,0
PG3419,03/08/2023,151.0716668,151.9775595,150.5416363,151.3029633,5792700,0,0,
JNJ3419,03/08/2023,160.959521,162.2570569,160.6943344,161.6130219,17424800,0,0,
SPY3418,02/08/2023,442.8039172,443.0676838,438.9938068,439.7558289,93933400,0,0,0
PG3418,02/08/2023,150.3103243,152.0064539,150.3103243,150.9078217,5636000,0,0,
JNJ3418,02/08/2023,159.9176928,162.1812592,159.9176928,160.9216156,14595600,0,0,
SPY3417,01/08/2023,445.7542911,446.7117157,444.992269,445.9594727,55291500,0,0,0
PG3417,01/08/2023,150.2236158,151.4667993,150.2139692,150.5801849,5718800,0,0,
JNJ3417,01/08/2023,157.5688726,160.1449833,157.2752742,159.9555664,15810300,0,0,
SPY3416,31/07/2023,446.8680414,447.6007561,445.53937,447.2392883,62040400,0,0,0
PG3416,31/07/2023,150.7247347,151.9582864,149.4333626,150.6283722,7955200,0,0,
JNJ3416,31/07/2023,160.7132794,161.2152409,157.8909276,158.6675415,22632700,0,0,
SPY3415,28/07/2023,445.3733039,447.2295085,442.0614191,446.3893433,80011800,0,0,0
PG3415,28/07/2023,149.0478619,151.765525,148.9900415,150.7343597,9397300,0,0,
JNJ3415,28/07/2023,164.7952439,166.0832992,164.0659735,165.2498474,14138800,0,0,
SPY3414,27/07/2023,448.4409335,448.8512668,441.1430937,442.0614319,92194400,0,0,0
PG3414,27/07/2023,148.5660232,148.9900594,146.4073005,146.5904083,7191600,0,0,
JNJ3414,27/07/2023,163.0715342,165.0699141,162.9389408,164.5016632,12446400,0,0,
SPY3413,26/07/2023,443.9958319,446.4577427,442.9309567,445.0118713,71052900,0,0,0
PG3413,26/07/2023,147.5637369,149.2213245,147.342087,148.3539886,7013800,0,0,
JNJ3413,26/07/2023,162.9010799,164.6532194,162.3328145,163.5829926,14288200,0,0,
SPY3412,25/07/2023,443.458554,446.213539,443.4096885,444.943512,55191200,0,0,0
PG3412,25/07/2023,147.9106817,148.2768974,146.9180584,148.1997986,5883800,0,0,
JNJ3412,25/07/2023,161.4330417,163.5450686,160.7700752,163.2704163,13790100,0,0,
SPY3411,24/07/2023,442.921168,444.5526926,441.8758211,443.7320557,54023400,0,0,0
PG3411,24/07/2023,147.2939041,148.3636263,146.7735055,147.8528595,5549500,0,0,
JNJ3411,24/07/2023,162.4275346,164.624812,161.9445192,162.0297546,15155400,0,0,
SPY3410,21/07/2023,443.4975505,443.7027321,441.7488262,441.7585754,71245400,0,0,0
PG3410,21/07/2023,145.6652224,148.0937834,145.2315545,147.3806305,9938100,0,0,
JNJ3410,21/07/2023,159.2831498,161.7835058,159.2831498,161.1868286,12076500,0,0,
SPY3409,20/07/2023,443.7027321,444.6112912,441.0356398,441.7585754,70591600,0,0,0
PG3409,20/07/2023,144.1233042,145.279757,142.7644651,145.0966492,6445400,1,0,
JNJ3409,20/07/2023,153.3732437,160.1923549,152.7671008,159.4725647,21892900,0,0,
SPY3408,19/07/2023,444.5233914,445.910648,443.6441099,444.7090149,65891700,0,0,0
PG3408,19/07/2023,143.2209075,144.437164,142.5601066,143.9295807,6203600,0,0,
JNJ3408,19/07/2023,149.5564352,151.9241832,149.007116,150.3425293,7522600,0,0,
SPY3407,18/07/2023,440.1173008,444.3768013,439.67766,443.7222595,80744400,0,0,0
PG3407,18/07/2023,142.3494163,144.1115423,142.100425,142.9527588,5355200,0,0,
JNJ3407,18/07/2023,150.6550643,152.3787772,149.8216125,150.6455841,6332500,0,0,
SPY3406,17/07/2023,438.7789121,441.5143686,438.7300466,440.4494934,52680200,0,0,0
PG3406,17/07/2023,143.3166885,143.8051143,142.6654737,142.6846313,4625300,0,0,
JNJ3406,17/07/2023,151.2990956,151.4127429,149.7837311,150.6550751,5486800,0,0,
SPY3405,14/07/2023,440.0978011,440.9574947,438.1536443,438.9254456,69761800,0,0,0
PG3405,14/07/2023,142.9527643,144.2552084,142.4356094,143.6997528,6128500,0,0,
JNJ3405,14/07/2023,150.7592647,151.7537218,150.5698477,151.4127655,5361700,0,0,
SPY3404,13/07/2023,437.5772291,440.0000832,437.1376182,439.1989746,72425200,0,0,0
PG3404,13/07/2023,142.6941729,143.1921701,141.9280268,142.646286,5561400,0,0,
JNJ3404,13/07/2023,149.6416807,150.7119074,149.0828956,150.4088287,6401700,0,0,
SPY3403,12/07/2023,436.1020677,437.1669429,434.6561665,435.7405701,91924500,0,0,0
PG3403,12/07/2023,141.7652484,143.0772642,141.3917541,142.5505524,6764600,0,0,
JNJ3403,12/07/2023,150.5319436,150.5319436,149.5280208,149.7174377,6940400,0,0,
SPY3402,11/07/2023,430.2989486,432.7608593,429.3122165,432.2626038,64463800,0,0,0
PG3402,11/07/2023,142.4355959,142.7420602,140.7405145,141.8131104,5150300,0,0,
JNJ3402,11/07/2023,150.7119072,151.8200115,149.2628465,150.2383575,6607000,0,0,
SPY3401,10/07/2023,428.0812595,429.703005,427.5048608,429.5271606,62443500,0,0,0
PG3401,10/07/2023,142.636751,143.958353,142.4452181,142.5601349,5529200,0,0,
JNJ3401,10/07/2023,150.9960382,151.8200244,150.5887924,151.0718079,5739200,0,0,
SPY3400,07/07/2023,428.5208914,432.4384824,428.1984803,428.4427185,86076100,0,0,0
PG3400,07/07/2023,145.2895048,145.4906092,142.4547682,142.502655,9163500,0,0,
JNJ3400,07/07/2023,151.9809931,152.520832,150.7781732,150.825531,7021700,0,0,
SPY3399,06/07/2023,429.2927015,429.9570224,426.9870769,429.5271606,80658300,0,0,0
PG3399,06/07/2023,144.8010731,145.7491806,144.3796919,145.5576477,7958300,0,0,
JNJ3399,06/07/2023,153.6668477,153.780495,152.4829737,153.051239,6332500,0,0,
SPY3398,05/07/2023,431.7253219,433.6596997,431.7155428,432.9172058,58418400,0,0,0
PG3398,05/07/2023,145.2128733,146.0077487,145.030912,145.7970581,8279800,0,0,
JNJ3398,05/07/2023,154.3677052,155.2485005,154.1214502,154.1972198,7224600,0,0,
SPY3397,03/07/2023,432.7120064,433.8452456,432.4286817,433.5619507,32793400,0,0,0
PG3397,03/07/2023,145.0691992,146.074765,144.1019487,146.0460358,3996100,0,0,
JNJ3397,03/07/2023,155.6462676,155.6936254,154.3392806,154.7086487,4033700,0,0,
SPY3396,30/06/2023,431.2661308,434.060202,430.9437196,433.0637207,104921500,0,0,0
PG3396,30/06/2023,143.4890516,145.6342579,143.4507362,145.318222,7055600,0,0,
JNJ3396,30/06/2023,156.1387661,157.1616349,155.6557507,156.763855,7580000,0,0,
SPY3395,29/06/2023,425.912405,428.178943,425.5021014,428.0128479,67882300,0,0,0
PG3395,29/06/2023,142.1961855,143.3645552,140.8745983,143.0581055,7343000,0,0,
JNJ3395,29/06/2023,154.0362047,155.6273388,153.6478906,155.4189758,4547500,0,0,
SPY3394,28/06/2023,425.0234067,427.3583388,424.3981723,426.33255,75636000,0,0,0
PG3394,28/06/2023,143.0102013,143.9391511,141.6981858,143.6422729,6733300,0,0,
JNJ3394,28/06/2023,154.5665737,154.5665737,153.3448222,154.3392792,6780400,0,0,
SPY3393,27/06/2023,422.3856168,426.7428186,421.9264477,426.1175842,72813700,0,0,0
PG3393,27/06/2023,142.1579009,143.8146818,142.110014,143.6710358,5445400,0,0,
JNJ3393,27/06/2023,155.0211931,155.2106245,153.8467993,154.651825,4927500,0,0,
SPY3392,26/06/2023,422.6494406,424.5935677,421.2524048,421.4966431,72823600,0,0,0
PG3392,26/06/2023,141.8322829,142.665459,140.510681,142.320694,4353100,0,0,
JNJ3392,26/06/2023,156.2524217,156.2524217,152.7955154,154.9738464,6978800,0,0,
SPY3391,23/06/2023,422.9522844,425.0331992,422.5028943,423.2258301,92074500,0,0,0
PG3391,23/06/2023,143.8912715,144.1594204,141.698193,142.1770325,13843300,0,0,
JNJ3391,23/06/2023,157.3226598,157.4741992,156.2997909,156.7259827,9450700,0,0,
SPY3390,22/06/2023,423.9487404,426.5571881,423.6068009,426.4497375,70637200,0,0,0
PG3390,22/06/2023,143.9870691,144.7053285,143.1538783,143.6039886,6666800,0,0,
JNJ3390,22/06/2023,155.2295696,156.9532973,155.1253881,156.8585815,5485900,0,0,
SPY3389,21/06/2023,426.1078385,426.9186964,424.3199977,424.9159546,76982300,0,0,0
PG3389,21/06/2023,141.9855011,143.2688022,141.6120068,143.1155701,4649700,0,0,
JNJ3389,21/06/2023,154.9264997,156.1956092,154.0835819,155.2106323,7177500,0,0,
SPY3388,20/06/2023,427.3681055,428.2668855,425.0038661,427.1043091,76160400,0,0,0
PG3388,20/06/2023,143.4124463,143.920015,141.8418531,141.88974,5340700,0,0,
JNJ3388,20/06/2023,155.570516,156.5649731,155.1443243,155.447403,7995800,0,0,
SPY3387,16/06/2023,432.8096761,433.3860748,428.8530287,429.3317261,114121300,2,0,0
PG3387,16/06/2023,142.6175626,143.7380454,142.598405,143.211319,11243900,0,0,
JNJ3387,16/06/2023,155.7788738,156.2619036,155.2011427,155.542099,13425100,0,0,
SPY3386,15/06/2023,424.6962889,432.06446,424.5989789,430.7991333,110303100,0,0,0
PG3386,15/06/2023,140.9416371,142.6654625,140.3382945,142.1674652,5863000,0,0,
JNJ3386,15/06/2023,153.4774077,155.2390126,152.8901965,155.0685272,7138300,0,0,
SPY3385,14/06/2023,425.3582004,427.3535302,422.0293733,425.5236511,100612100,0,0,0
PG3385,14/06/2023,139.1603642,140.6734991,138.7006822,140.2233887,5693300,0,0,
JNJ3385,14/06/2023,153.0512435,153.5058471,152.4640321,153.0133514,6699100,0,0,
SPY3384,13/06/2023,423.7132485,425.6696365,423.0416433,425.0175171,95899700,0,0,0
PG3384,13/06/2023,138.3942025,139.5146853,138.1739404,138.920929,5321200,0,0,
JNJ3384,13/06/2023,151.2801606,152.3314414,150.7308413,152.2367401,6066800,0,0,
SPY3383,12/06/2023,419.4306081,422.3116788,418.700605,422.2337952,76104300,0,0,0
PG3383,12/06/2023,140.778825,140.7883965,138.4325142,139.2561188,5354000,0,0,
JNJ3383,12/06/2023,151.5358778,151.7726526,150.3330577,151.4411621,6510600,0,0,
SPY3382,09/06/2023,418.4961115,420.4719851,417.4351774,418.4377136,85742800,0,0,0
PG3382,09/06/2023,139.5146901,140.568143,138.6048978,140.3574524,5569500,0,0,
JNJ3382,09/06/2023,151.9336633,152.2272618,151.0339219,151.5453491,6264400,0,0,
SPY3381,08/06/2023,415.2452374,418.1457938,414.4665792,417.688324,61952800,0,0,0
PG3381,08/06/2023,139.1890552,140.4436123,138.7868318,140.2425079,4863700,0,0,
JNJ3381,08/06/2023,150.1152152,151.9336438,149.4711947,151.7821045,5818400,0,0,
SPY3380,07/06/2023,417.016685,418.165216,414.7487921,415.177063,85373300,0,0,0
PG3380,07/06/2023,137.915331,138.9783552,137.3981908,138.6719055,6194400,0,0,
JNJ3380,07/06/2023,149.7363754,150.3993419,149.1112865,150.1341553,6504300,0,0,
SPY3379,06/06/2023,415.2938901,417.1529384,414.6319981,416.6176147,64022200,0,0,0
PG3379,06/06/2023,139.8881958,140.1180294,137.4748403,138.375061,4635900,0,0,
JNJ3379,06/06/2023,151.1380812,151.1664931,149.0733976,149.8121338,5073600,0,0,
SPY3378,05/06/2023,416.8609639,418.1652326,415.0018858,415.7124329,65460200,0,0,0
PG3378,05/06/2023,139.8690324,141.5928577,139.5625681,139.7636871,4753700,0,0,
JNJ3378,05/06/2023,148.4578104,150.2478274,148.4578104,149.9447632,6430500,0,0,
SPY3377,02/06/2023,413.1817018,417.3086426,412.6463781,416.5105286,91366700,0,0,0
PG3377,02/06/2023,138.3941783,140.4723398,138.2792615,140.3191223,6123500,0,0,
JNJ3377,02/06/2023,146.5351949,148.9881785,145.9385178,148.6661682,7657200,0,0,
SPY3376,01/06/2023,406.9425918,411.6438276,405.6772652,410.5731506,88865000,0,0,0
PG3376,01/06/2023,137.1875341,138.0207102,136.4213879,137.8674927,6091100,0,0,
JNJ3376,01/06/2023,146.3646851,146.8382346,145.0482179,146.3646851,7901300,0,0,
SPY3375,31/05/2023,407.1275734,408.0425129,405.1225007,406.7090454,110811800,0,0,0
PG3375,31/05/2023,137.1013405,137.8866297,135.8946555,136.4692688,19854800,0,0,
JNJ3375,31/05/2023,146.5162519,147.4538854,145.7112262,146.8572083,11324600,0,0,
SPY3374,30/05/2023,410.7775477,411.3128713,407.5752596,408.9768677,72216000,0,0,0
PG3374,30/05/2023,137.7716974,137.9440726,136.3256075,137.1204681,5561000,0,0,
JNJ3374,30/05/2023,145.8248709,147.1602843,145.2092622,146.2037048,5593100,0,0,
SPY3373,26/05/2023,404.2562122,409.55117,404.1783583,408.821167,93830000,0,0,0
PG3373,26/05/2023,139.1795063,139.8307211,138.604893,139.2465363,4716400,0,0,
JNJ3373,26/05/2023,146.5067789,147.065564,146.0426951,146.1847687,6845400,0,0,
SPY3372,25/05/2023,403.6819266,405.0640788,401.4140637,403.5943298,90961600,0,0,0
PG3372,25/05/2023,139.3327275,140.0222576,138.240974,139.2369537,6510300,0,0,
JNJ3372,25/05/2023,147.7948345,148.0221291,145.5880916,146.2415924,6886100,0,0,
SPY3371,24/05/2023,401.4238279,401.8131569,398.9515425,400.1292725,89213700,0,0,0
PG3371,24/05/2023,141.3438469,141.9280317,139.9073283,140.1371765,5755400,0,0,
JNJ3371,24/05/2023,148.7703538,148.8271775,147.6717152,148.3725739,5015100,0,0,
SPY3370,23/05/2023,405.9595552,407.5558429,402.650214,403.0492859,86383500,0,0,0
PG3370,23/05/2023,142.4930546,142.5792568,140.8458602,141.305542,6116000,0,0,
JNJ3370,23/05/2023,148.7892848,149.8973891,148.097892,148.5146179,5793000,0,0,
SPY3369,22/05/2023,407.4779982,409.1813388,406.2223846,407.6239929,60745400,0,0,0
PG3369,22/05/2023,146.0460411,146.1418148,142.531361,142.8473969,7876200,0,0,
JNJ3369,22/05/2023,149.6416837,150.7213763,148.4862214,148.5714569,5675900,1,0,
SPY3368,19/05/2023,408.9671256,409.5024492,406.2223074,407.4584351,103679700,0,0,0
PG3368,19/05/2023,146.017326,146.831359,145.4139835,146.6876984,4752700,0,0,
JNJ3368,19/05/2023,149.075671,150.3352767,148.6526709,149.3764801,6524000,0,0,
SPY3367,18/05/2023,403.8377087,408.4805475,403.6138601,408.0522766,97177200,0,0,0
PG3367,18/05/2023,146.8217871,147.1473945,145.184164,146.0747986,6997600,0,0,
JNJ3367,18/05/2023,149.1414987,149.3952903,148.1074854,148.97229,5173000,0,0,
SPY3366,17/05/2023,401.3557188,404.7721132,399.69132,404.1589355,87287000,0,0,0
PG3366,17/05/2023,149.6469305,149.9342372,147.3868073,148.5168762,4286900,0,0,
JNJ3366,17/05/2023,150.2037,150.4575059,148.3048963,149.4517059,6840700,0,0,
SPY3365,16/05/2023,400.878735,401.8131603,399.3019331,399.311676,57705500,0,0,0
PG3365,16/05/2023,149.2734447,150.2790107,148.3732239,149.1489563,5591500,0,0,
JNJ3365,16/05/2023,149.5174847,150.6360951,149.0192822,149.7806854,5599200,0,0,
SPY3364,15/05/2023,401.2291021,402.4068319,399.2921704,401.9980469,54289400,0,0,0
PG3364,15/05/2023,149.9821298,150.1162043,148.0955007,149.4075165,5414900,0,0,
JNJ3364,15/05/2023,151.1530969,151.3692944,149.4046837,149.9780884,5104500,0,0,
SPY3363,12/05/2023,402.3971604,402.6112958,398.1631367,400.6159363,70439400,0,0,0
PG3363,12/05/2023,148.1529494,149.445822,147.8560712,149.3596344,5252200,0,0,
JNJ3363,12/05/2023,151.6794983,151.8674968,150.4104833,151.1342926,3904200,0,0,
SPY3362,11/05/2023,400.9663164,401.4334993,399.0390979,401.14151,70157100,0,0,0
PG3362,11/05/2023,148.2583026,148.3349187,146.8984,147.8560791,3495300,0,0,
JNJ3362,11/05/2023,152.1213131,152.4597162,149.8276941,151.3317108,5867600,0,0,
SPY3361,10/05/2023,402.8448825,403.4872888,397.9684527,401.8423462,96142900,0,0,0
PG3361,10/05/2023,146.9558359,147.7890266,145.9885854,147.5112915,4754900,0,0,
JNJ3361,10/05/2023,151.5291024,152.2529117,150.4574952,151.9521027,6756600,0,0,
SPY3360,09/05/2023,400.1681596,401.102555,399.7398888,399.9734802,49220100,0,0,0
PG3360,09/05/2023,149.2542972,149.3787856,147.0803615,147.2048645,4472100,0,0,
JNJ3360,09/05/2023,152.0461092,152.4033164,151.1436963,151.3881073,5520500,0,0,
SPY3359,08/05/2023,401.9591994,402.2219898,400.3142566,401.735321,50046800,0,0,0
PG3359,08/05/2023,148.7754412,149.1393493,148.3157447,148.7275543,4950700,0,0,
JNJ3359,08/05/2023,152.2717303,152.816936,151.6607171,152.572525,4994900,0,0,
SPY3358,05/05/2023,398.0074184,402.6891691,397.744628,401.6282349,87844000,0,0,0
PG3358,05/05/2023,148.8233086,149.6947999,148.1433647,149.426651,3988200,0,0,
JNJ3358,05/05/2023,153.0707232,153.3433332,151.9897209,152.9203186,5193700,0,0,
SPY3357,04/05/2023,396.0801815,396.4111126,392.9752328,394.328186,94901900,0,0,0
PG3357,04/05/2023,149.4937069,149.9725464,148.5264417,148.9286652,4892600,0,0,
JNJ3357,04/05/2023,152.9203126,153.1271153,151.5761097,152.4033203,5128000,0,0,
SPY3356,03/05/2023,400.3921182,402.8352049,396.8978399,397.1411743,91531800,0,0,0
PG3356,03/05/2023,150.0108465,150.9014956,148.8520484,149.6181946,5775000,0,0,
JNJ3356,03/05/2023,155.6181177,156.2103122,152.7604892,153.0988922,5937200,0,0,
SPY3355,02/05/2023,403.7111341,403.7598188,396.9464571,399.8859253,103998500,0,0,0
PG3355,02/05/2023,149.9629703,150.2885777,149.0819073,149.8097382,5262900,0,0,
JNJ3355,02/05/2023,154.4807265,155.5523337,153.7475222,155.1293335,7541700,0,0,
SPY3354,01/05/2023,404.3924547,406.485124,404.1977753,404.4313965,62122300,0,0,0
PG3354,01/05/2023,149.4266623,150.7386779,149.2064002,149.9438171,3844600,0,0,
JNJ3354,01/05/2023,153.785141,154.443143,152.506731,153.785141,4893400,0,0,
SPY3353,28/04/2023,400.51865,404.8500139,400.4602521,404.840271,89335600,0,0,0
PG3353,28/04/2023,149.6660671,150.7099336,149.1680699,149.7618408,5754000,0,0,
JNJ3353,28/04/2023,153.0425295,153.9355333,152.8075278,153.8791351,6023400,0,0,
SPY3352,27/04/2023,396.148334,401.6866263,395.8952567,401.414093,92968400,0,0,0
PG3352,27/04/2023,148.7275702,149.9821275,148.449835,149.848053,4805600,0,0,
JNJ3352,27/04/2023,153.1271392,153.606552,152.4033441,153.2211456,5739700,0,0,
SPY3351,26/04/2023,395.8757966,396.9659297,393.0141822,393.5787048,80447000,0,0,0
PG3351,26/04/2023,148.7275703,149.3979428,147.8081919,148.0380402,4843700,0,0,
JNJ3351,26/04/2023,154.2457335,154.5277384,152.5067292,152.8639221,5518200,0,0,
SPY3350,25/04/2023,399.6328564,400.1974088,395.1944403,395.2528381,97766700,0,0,0
PG3350,25/04/2023,149.8863401,151.2558288,149.1968101,149.7714233,8341800,0,0,
JNJ3350,25/04/2023,154.4525233,155.4301385,154.311528,155.2703247,6263100,0,0,
SPY3349,24/04/2023,401.0052846,402.0565057,399.652361,401.6282349,64332100,0,0,0
PG3349,24/04/2023,148.6509569,150.5950444,148.6509569,149.733139,8109800,0,0,
JNJ3349,24/04/2023,152.9297537,153.9825571,152.158941,153.8603516,5278900,0,0,
SPY3348,21/04/2023,401.1999739,401.6768998,399.2338429,401.2097168,73457400,0,0,0
PG3348,21/04/2023,148.382799,151.41864,147.9614179,149.4649811,14876900,0,0,
JNJ3348,21/04/2023,154.5747454,155.072948,152.2529271,152.9297333,7014200,0,0,
SPY3347,20/04/2023,400.2460747,402.6697051,399.3311352,400.8982239,75840400,0,0,0
PG3347,20/04/2023,144.0062153,144.954323,144.0062153,144.4659119,5370900,1,0,
JNJ3347,20/04/2023,152.6853255,153.991949,151.3035285,153.7663422,9498800,0,0,
SPY3346,19/04/2023,401.2291102,404.0128407,401.1707123,403.0979309,55227300,0,0,0
PG3346,19/04/2023,143.8715593,144.566311,143.433776,143.9381866,3837600,0,0,
JNJ3346,19/04/2023,152.2717147,152.9203074,151.5009022,152.7793121,6752000,0,0,
SPY3345,18/04/2023,404.4995135,404.635795,401.7741809,403.1660461,63560000,0,0,0
PG3345,18/04/2023,143.690777,144.2713272,142.8532727,143.9096832,4158400,0,0,
JNJ3345,18/04/2023,154.3961217,154.809727,150.0720845,151.3504944,14571500,0,0,
SPY3344,17/04/2023,401.3751429,402.9227458,400.1292722,402.9032898,66436400,0,0,0
PG3344,17/04/2023,143.8716023,144.1571214,143.0816725,143.7574005,4296400,0,0,
JNJ3344,17/04/2023,155.7967644,156.2667679,155.0447559,155.730957,8046400,0,0,
SPY3343,14/04/2023,401.8034121,404.0226202,399.1267342,401.462738,78161500,0,0,0
PG3343,14/04/2023,144.0429011,144.2713047,143.2434448,143.7097931,4478800,0,0,
JNJ3343,14/04/2023,156.0129373,156.1539326,154.2175208,155.8907318,7225100,0,0,
SPY3342,13/04/2023,398.2701752,402.8059309,397.1119013,402.4458008,85814800,0,0,0
PG3342,13/04/2023,143.6146354,144.5378056,142.5867899,144.4426422,5489500,0,0,
JNJ3342,13/04/2023,154.3303107,156.3513339,153.9825127,156.1445313,5640600,0,0,
SPY3341,12/04/2023,400.8884746,401.1804937,396.576597,397.1703186,86420400,0,0,0
PG3341,12/04/2023,143.0531113,145.0517303,142.6914529,143.7764282,6137900,0,0,
JNJ3341,12/04/2023,154.1047264,154.9507268,153.3151241,154.0859222,5764100,0,0,
SPY3340,11/04/2023,399.321448,400.2169018,398.0171793,398.7958374,59297900,0,0,0
PG3340,11/04/2023,143.9572694,144.1285867,143.2530054,143.3862457,6311800,0,0,
JNJ3340,11/04/2023,154.5559275,155.364334,154.1987203,154.4149323,5903800,0,0,
SPY3339,10/04/2023,395.7687085,398.7666043,395.145788,398.6887207,63681000,0,0,0
PG3339,10/04/2023,144.3284126,144.3474511,142.2917313,143.6717377,4891800,0,0,
JNJ3339,10/04/2023,154.7533291,154.9507225,153.8227172,154.4619293,5354000,0,0,
SPY3338,06/04/2023,395.9244178,398.5621834,394.8634837,398.2799072,63743300,0,0,0
PG3338,06/04/2023,144.5377874,145.5751738,144.1095161,144.8708954,5399700,0,0,
JNJ3338,06/04/2023,156.0317585,157.1973579,154.9131479,155.2421417,9615400,0,0,
